index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
2771,rule.13.ReadPtr-Raw-Invalid,formal-rule,runtime,required,spec.modal-special,"runtime, oracle.reference-model, oracle.coverage",Defines formal rule ReadPtr-Raw-Invalid from Chapter 13 modal and special types.,46512
2772,rule.13.WritePtr-Raw-Imm,formal-rule,runtime,required,spec.modal-special,"runtime, oracle.reference-model, oracle.coverage",Defines formal rule WritePtr-Raw-Imm from Chapter 13 modal and special types.,46528
2773,rule.13.WritePtr-Raw-Invalid,formal-rule,runtime,required,spec.modal-special,"runtime, oracle.reference-model, oracle.coverage",Defines formal rule WritePtr-Raw-Invalid from Chapter 13 modal and special types.,46544
2774,rule.13.Size-RawPtr,formal-rule,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines formal rule Size-RawPtr from Chapter 13 modal and special types.,46562
2775,rule.13.Align-RawPtr,formal-rule,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines formal rule Align-RawPtr from Chapter 13 modal and special types.,46578
2776,rule.13.Layout-RawPtr,formal-rule,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines formal rule Layout-RawPtr from Chapter 13 modal and special types.,46594
2777,def.RawPointerValidValue,formal-definition,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines valid bit patterns for raw pointers.,46610
2778,def.RawPointerValueBits,formal-definition,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines value-bit encoding for raw pointers.,46622
2779,req.RawPointerLowering,semantic-requirement,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Marks Chapter 13 semantic requirement req.RawPointerLowering for oracle extraction.,46633
2780,diag.RawPointerTypes,diagnostic-requirement,diagnostics,required,spec.modal-special,"compiler.diagnostics, oracle.coverage",Marks Chapter 13 diagnostic requirement diag.RawPointerTypes for oracle extraction.,46647
2781,grammar.FunctionTypes.Syntax,grammar,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Marks Chapter 13 grammar grammar.FunctionTypes.Syntax for oracle extraction.,46663
2782,req.FunctionTypeTrailingComma,semantic-requirement,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Marks Chapter 13 semantic requirement req.FunctionTypeTrailingComma for oracle extraction.,46679
2783,rule.13.Parse-Func-Type,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Func-Type from Chapter 13 modal and special types.,46693
2784,rule.13.Parse-ParamType-Move,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ParamType-Move from Chapter 13 modal and special types.,46709
2785,rule.13.Parse-ParamType-Plain,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ParamType-Plain from Chapter 13 modal and special types.,46725
2786,rule.13.Parse-ParamTypeList-Empty,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ParamTypeList-Empty from Chapter 13 modal and special types.,46741
2787,rule.13.Parse-ParamTypeList-Cons,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ParamTypeList-Cons from Chapter 13 modal and special types.,46757
2788,rule.13.Parse-ParamTypeListTail-End,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ParamTypeListTail-End from Chapter 13 modal and special types.,46773
2789,rule.13.Parse-ParamTypeListTail-TrailingComma,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ParamTypeListTail-TrailingComma from Chapter 13 modal and special types.,46789
2790,rule.13.Parse-ParamTypeListTail-Cons,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ParamTypeListTail-Cons from Chapter 13 modal and special types.,46805
2791,def.FunctionTypes.AST,formal-definition,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Marks Chapter 13 formal definition def.FunctionTypes.AST for oracle extraction.,46823
2792,rule.13.WF-Func,formal-rule,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-Func from Chapter 13 modal and special types.,46837
2793,rule.13.T-Equiv-Func,formal-rule,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule T-Equiv-Func from Chapter 13 modal and special types.,46853
2794,rule.13.Sub-Func,formal-rule,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Sub-Func from Chapter 13 modal and special types.,46869
2795,rule.13.T-Proc-As-Value,formal-rule,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule T-Proc-As-Value from Chapter 13 modal and special types.,46885
2796,diag.FunctionTypeCalls,diagnostic-requirement,diagnostics,required,spec.modal-special,"compiler.diagnostics, oracle.coverage",Marks Chapter 13 diagnostic requirement diag.FunctionTypeCalls for oracle extraction.,46901
2797,def.FunctionRuntimeValue,formal-definition,runtime,required,spec.modal-special,"runtime, oracle.reference-model, oracle.coverage",Marks Chapter 13 formal definition def.FunctionRuntimeValue for oracle extraction.,46915
2798,rule.13.EvalSigma-Call-Proc,formal-rule,runtime,required,spec.modal-special,"runtime, oracle.reference-model, oracle.coverage",Defines formal rule EvalSigma-Call-Proc from Chapter 13 modal and special types.,46927
2799,req.NamedProceduresFirstClass,semantic-requirement,runtime,required,spec.modal-special,"runtime, oracle.reference-model, oracle.coverage",Marks Chapter 13 semantic requirement req.NamedProceduresFirstClass for oracle extraction.,46943
2800,rule.13.Size-Func,formal-rule,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines formal rule Size-Func from Chapter 13 modal and special types.,46957
2801,rule.13.Align-Func,formal-rule,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines formal rule Align-Func from Chapter 13 modal and special types.,46973
2802,rule.13.Layout-Func,formal-rule,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines formal rule Layout-Func from Chapter 13 modal and special types.,46989
2803,req.FunctionTypeCallLowering,semantic-requirement,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Marks Chapter 13 semantic requirement req.FunctionTypeCallLowering for oracle extraction.,47005
2804,diag.FunctionTypes,diagnostic-requirement,diagnostics,required,spec.modal-special,"compiler.diagnostics, oracle.coverage",Marks Chapter 13 diagnostic requirement diag.FunctionTypes for oracle extraction.,47019
2805,grammar.ClosureTypes.Syntax,grammar,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Marks Chapter 13 grammar grammar.ClosureTypes.Syntax for oracle extraction.,47035
2806,req.ClosureParamUnionParentheses,semantic-requirement,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Marks Chapter 13 semantic requirement req.ClosureParamUnionParentheses for oracle extraction.,47052
2807,rule.13.Parse-Closure-Type,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Closure-Type from Chapter 13 modal and special types.,47066
2808,rule.13.Parse-Closure-Type-Empty,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-Closure-Type-Empty from Chapter 13 modal and special types.,47082
2809,rule.13.Parse-ClosureParamType-Grouped,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClosureParamType-Grouped from Chapter 13 modal and special types.,47098
2810,rule.13.Parse-ClosureParamType-Plain,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClosureParamType-Plain from Chapter 13 modal and special types.,47114
2811,rule.13.Parse-ClosureParamTypeList-Empty,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClosureParamTypeList-Empty from Chapter 13 modal and special types.,47130
2812,rule.13.Parse-ClosureParamTypeList-Cons,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClosureParamTypeList-Cons from Chapter 13 modal and special types.,47146
2813,rule.13.Parse-ClosureParamTypeListTail-End,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClosureParamTypeListTail-End from Chapter 13 modal and special types.,47162
2814,rule.13.Parse-ClosureParamTypeListTail-TrailingComma,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClosureParamTypeListTail-TrailingComma from Chapter 13 modal and special types.,47178
2815,rule.13.Parse-ClosureParamTypeListTail-Comma,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClosureParamTypeListTail-Comma from Chapter 13 modal and special types.,47194
2816,rule.13.Parse-ClosureDepsOpt-None,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClosureDepsOpt-None from Chapter 13 modal and special types.,47210
2817,rule.13.Parse-ClosureDepsOpt-Some,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClosureDepsOpt-Some from Chapter 13 modal and special types.,47226
2818,rule.13.Parse-SharedDepList-Empty,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-SharedDepList-Empty from Chapter 13 modal and special types.,47242
2819,rule.13.Parse-SharedDepList-Single,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-SharedDepList-Single from Chapter 13 modal and special types.,47258
2820,rule.13.Parse-SharedDepList-Cons,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-SharedDepList-Cons from Chapter 13 modal and special types.,47274
2821,rule.13.Parse-SharedDep,formal-rule,parsing,required,spec.modal-special,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-SharedDep from Chapter 13 modal and special types.,47290
2822,def.TypeClosureAst,formal-definition,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines the closure type AST form.,47308
2823,def.ClosureDepsOpt,formal-definition,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines the optional shared-dependency payload carried by closure types.,47320
2824,req.ClosureTypeOwnershipBoundaries,semantic-requirement,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage","Assigns ownership for closure expressions, capture classification, invocation, pipelines, and dependency consumption.",47332
2825,rule.13.WF-Closure,formal-rule,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-Closure from Chapter 13 modal and special types.,47346
2826,rule.13.T-Equiv-Closure,formal-rule,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule T-Equiv-Closure from Chapter 13 modal and special types.,47362
2827,rule.13.Sub-Closure,formal-rule,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Sub-Closure from Chapter 13 modal and special types.,47378
2828,req.ClosureExpressionOwnership,semantic-requirement,semantic-analysis,required,spec.modal-special,"compiler.typecheck, oracle.reference-model, oracle.coverage",Marks Chapter 13 semantic requirement req.ClosureExpressionOwnership for oracle extraction.,47394
2829,def.ClosureRuntimeValue,formal-definition,runtime,required,spec.modal-special,"runtime, oracle.reference-model, oracle.coverage",Marks Chapter 13 formal definition def.ClosureRuntimeValue for oracle extraction.,47408
2830,req.ClosureOperationOwnership,semantic-requirement,runtime,required,spec.modal-special,"runtime, oracle.reference-model, oracle.coverage",Marks Chapter 13 semantic requirement req.ClosureOperationOwnership for oracle extraction.,47420
2831,def.ClosureLoweringRep,formal-definition,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Marks Chapter 13 formal definition def.ClosureLoweringRep for oracle extraction.,47434
2832,rule.13.Size-Closure,formal-rule,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines formal rule Size-Closure from Chapter 13 modal and special types.,47446
2833,rule.13.Align-Closure,formal-rule,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines formal rule Align-Closure from Chapter 13 modal and special types.,47462
2834,rule.13.Layout-Closure,formal-rule,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Defines formal rule Layout-Closure from Chapter 13 modal and special types.,47478
2835,req.ClosureLoweringOwnership,semantic-requirement,lowering,required,spec.modal-special,"compiler.lowering, compiler.codegen, oracle.reference-model, oracle.coverage",Marks Chapter 13 semantic requirement req.ClosureLoweringOwnership for oracle extraction.,47494
2836,diag.ClosureTypes,diagnostic-requirement,diagnostics,required,spec.modal-special,"compiler.diagnostics, oracle.coverage",Marks Chapter 13 diagnostic requirement diag.ClosureTypes for oracle extraction.,47508
2837,diagnostics.ModalPointerSupplement,diagnostic-table,diagnostics,required,spec.modal-special,"compiler.diagnostics, oracle.coverage",Marks Chapter 13 diagnostic table diagnostics.ModalPointerSupplement for oracle extraction.,47520
2838,grammar.GenericParamsAndArgsSyntax,grammar,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage","Defines grammar for generic parameters, generic arguments, predicate clauses, and predicate requirements.",47568
2839,req.GenericArgsTrailingComma,semantic-requirement,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Restricts trailing commas in generic argument lists to the shared trailing-comma rule.,47586
2840,req.GenericParamInlineBoundsClassOnly,semantic-requirement,parsing,required,spec.abstraction-polymorphism,"compiler.parse, compiler.typecheck, oracle.reference-model, oracle.coverage",Requires inline generic bounds to be class bounds and predicate requirements to use predicate clauses.,47598
2841,rule.14.Parse-GenericArgs,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-GenericArgs.,47612
2842,rule.14.Parse-GenericArgsOpt-None,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-GenericArgsOpt-None.,47628
2843,rule.14.Parse-GenericArgsOpt-Yes,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-GenericArgsOpt-Yes.,47644
2844,rule.14.Parse-GenericParamsOpt-None,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-GenericParamsOpt-None.,47660
2845,rule.14.Parse-GenericParamsOpt-Yes,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-GenericParamsOpt-Yes.,47676
2846,rule.14.Parse-GenericParams,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-GenericParams.,47692
2847,rule.14.Parse-TypeParamTail-End,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-TypeParamTail-End.,47708
2848,rule.14.Parse-TypeParamTail-Cons,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-TypeParamTail-Cons.,47724
2849,rule.14.Parse-TypeParam,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-TypeParam.,47740
2850,rule.14.Parse-TypeBoundsOpt-None,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-TypeBoundsOpt-None.,47756
2851,rule.14.Parse-TypeBoundsOpt-Yes,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-TypeBoundsOpt-Yes.,47772
2852,rule.14.Parse-ClassBoundList-Cons,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassBoundList-Cons.,47788
2853,rule.14.Parse-ClassBoundListTail-End,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassBoundListTail-End.,47804
2854,rule.14.Parse-ClassBoundListTail-Cons,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassBoundListTail-Cons.,47820
2855,rule.14.Parse-ClassBound,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-ClassBound.,47836
2856,rule.14.Parse-TypeDefaultOpt-None,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-TypeDefaultOpt-None.,47852
2857,rule.14.Parse-TypeDefaultOpt-Yes,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-TypeDefaultOpt-Yes.,47868
2858,rule.14.Parse-PredicateClauseOpt-None,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-PredicateClauseOpt-None.,47884
2859,rule.14.Parse-PredicateClauseOpt-Yes,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-PredicateClauseOpt-Yes.,47900
2860,rule.14.Parse-PredicateReqList-Cons,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-PredicateReqList-Cons.,47916
2861,rule.14.Parse-PredicateReqListTail-End,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-PredicateReqListTail-End.,47932
2862,rule.14.Parse-PredicateReqListTail-TrailingTerminator,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-PredicateReqListTail-TrailingTerminator.,47948
2863,rule.14.Parse-PredicateReqListTail-Cons,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-PredicateReqListTail-Cons.,47964
2864,def.PredicateNameParserSet,formal-definition,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines parser-recognized predicate requirement names.,47980
2865,rule.14.Parse-PredicateReq-Predicate,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-PredicateReq-Predicate.,47992
2866,rule.14.Parse-PredicateReq-Err,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Parse-PredicateReq-Err.,48008
2867,def.VarianceSet,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines the variance domain for generic type parameters.,48026
2868,def.GenericParamAst,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines generic parameter and argument AST forms.,48038
2869,def.PredicateClauseAst,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines predicate requirement and predicate clause AST forms.,48056
2870,def.GenericParamHelpers,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage","Defines helper projections for optional type parameters, predicate clauses, parameter names, and type-parameter binding.",48070
2871,def.GenericDefaultWellFormedness,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage","Defines ordering, reference, and well-formedness constraints for generic parameter defaults.",48089
2872,rule.14.WF-Generic-Param,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-Generic-Param.,48103
2873,def.DefaultArgs,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines generic argument defaulting and failure when defaults cannot produce a full argument list.,48119
2874,rule.14.PredicateReq-WF-Predicate,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule PredicateReq-WF-Predicate.,48136
2875,def.PredicateClauseWellFormedness,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines predicate-clause well-formedness from member predicate requirements.,48152
2876,def.PredOk,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines satisfaction predicates for built-in predicate requirement names.,48164
2877,rule.14.T-Constraint-Sat,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule T-Constraint-Sat.,48179
2878,rule.14.PredicateReq-Predicate,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule PredicateReq-Predicate.,48195
2879,def.PredicateClauseSubstitutionOk,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines predicate-clause satisfaction after substitution.,48211
2880,req.GenericBoundsAndPredicatesConjunctive,semantic-requirement,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Requires generic instantiation to satisfy both inline bounds and predicate-clause requirements.,48223
2881,conformance.GenericParamsNoRuntimeSemantics,conformance-statement,runtime,required,spec.abstraction-polymorphism,"runtime, oracle.reference-model, oracle.coverage",States that generic parameter and predicate forms have no runtime semantics.,48237
2882,conformance.GenericParamsLoweringInputsOnly,conformance-statement,lowering,required,spec.abstraction-polymorphism,"compiler.lowering, oracle.reference-model, oracle.coverage",States that generic parameter forms do not lower directly and are consumed through elaborated substitutions.,48251
2883,diag.GenericParametersAndArguments,diagnostic-requirement,diagnostics,required,spec.abstraction-polymorphism,"compiler.diagnostics, oracle.coverage","Defines diagnostic coverage required for generic parameters, defaults, predicate requirements, and instantiation constraints.",48265
2884,grammar.GenericProceduresAndTypesSyntax,grammar,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage","Defines grammar for generic procedures, generic calls, and generic type uses.",48281
2885,req.GenericParamsNominalOwnerChapters,semantic-requirement,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Assigns generic-parameter and predicate-clause parsing on nominal declarations and aliases to their owning chapters.,48297
2886,req.GenericDeclarationParsingDelegated,semantic-requirement,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Requires generic declaration parsing to be delegated to owning declaration forms.,48311
2887,def.CallTypeArgsStart,formal-definition,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines the parser predicate recognizing type arguments before a call argument list.,48323
2888,rule.14.Postfix-Call-TypeArgs,formal-rule,parsing,required,spec.abstraction-polymorphism,"compiler.parse, oracle.reference-model, oracle.coverage",Defines formal rule Postfix-Call-TypeArgs.,48335
2889,def.GenericDeclarationAstExtensions,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines generic-parameter and predicate-clause fields on declaration AST forms.,48353
2890,def.GenericApplyAst,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines generic type application and call-with-type-arguments AST forms.,48370
2891,def.GenericDeclarationAccessors,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines accessors for generic parameters and predicate clauses on generic declarations.,48384
2892,rule.14.WF-Generic-Proc,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-Generic-Proc.,48399
2893,def.GenericCalleeProc,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines resolution of generic procedure callees from identifiers and qualified paths.,48415
2894,def.GenericInferenceFreshArgs,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines fresh type-argument variables and solved-type predicate for generic call inference.,48429
2895,def.InferTypeArgs,formal-definition,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines inferred generic type arguments and failure when inference/defaulting cannot produce solved arguments.,48442
2896,rule.14.GenericCallInference,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule GenericCallInference.,48460
2897,rule.14.T-Generic-Call,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule T-Generic-Call.,48491
2898,rule.14.Generic-Call-ArgCount-Err,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule Generic-Call-ArgCount-Err.,48514
2899,rule.14.WF-Path-Generic-Err,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-Path-Generic-Err.,48530
2900,rule.14.WF-Apply,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-Apply.,48546
2901,rule.14.WF-Apply-ArgCount-Err,formal-rule,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines formal rule WF-Apply-ArgCount-Err.,48562
2902,req.GenericCallInferenceElaboration,semantic-requirement,semantic-analysis,required,spec.abstraction-polymorphism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Requires omitted type arguments to succeed by GenericCallInference and elaborate to explicit CallTypeArgs.,48578
2903,conformance.GenericInstantiationDynamicElaboration,conformance-statement,runtime,required,spec.abstraction-polymorphism,"runtime, oracle.reference-model, oracle.coverage",States the runtime elaboration of generic calls and type applications to monomorphic specialized forms.,48592
2904,conformance.GenericMonomorphicInstantiationsDistinct,conformance-statement,runtime,required,spec.abstraction-polymorphism,"runtime, compiler.lowering, oracle.reference-model, oracle.coverage",States that distinct monomorphic instantiations are distinct declarations and layouts.,48604
