index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
3929,rule.17.PatNames-TuplePattern,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts pattern names from tuple pattern elements in order.,64821
3930,rule.17.Pat-Record-Field-Explicit,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts names from an explicit record field pattern by extracting names from its nested pattern.,64836
3931,rule.17.Pat-Record-Field-Implicit,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts the field name from an implicit record field pattern.,64852
3932,rule.17.PatNames-RecordPattern,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts pattern names from record pattern fields in order.,64867
3933,rule.17.Pat-Tuple-R-Arity-Err,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects tuple patterns whose element count differs from the matched tuple type arity.,64884
3934,rule.17.Pat-Tuple-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks tuple patterns elementwise and combines their binding environments.,64900
3935,rule.17.Pat-Record-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage","Checks record patterns by resolving the record declaration, field visibility, field types, and nested field patterns.",64916
3936,rule.17.RecordPattern-UnknownField,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects record patterns that reference fields absent from the record declaration.,64932
3937,def.17.MatchRecordJudgement,formal-definition,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Introduces the MatchRecord judgement for record pattern matching.,64950
3938,rule.17.MatchRecord-Empty,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an empty record field list with no bindings.,64964
3939,rule.17.MatchRecord-Cons-Implicit,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an implicit record field pattern by binding the field name to its field value and recursing.,64979
3940,rule.17.MatchRecord-Cons-Explicit,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an explicit record field pattern by matching the nested pattern against the field value and recursing.,64995
3941,rule.17.Match-Tuple,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches tuple patterns elementwise and combines their binding environments.,65011
3942,rule.17.Match-Record,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches record patterns by matching their field patterns against the record value.,65027
3943,req.17.TupleRecordPatternLoweringShared,semantic-requirement,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Assigns tuple and record pattern lowering to the shared pattern lowering rules.,65045
3944,diag.17.TupleRecordPatterns,diagnostic-requirement,diagnostics,required,spec.patterns,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Defines diagnostic coverage for tuple-pattern arity mismatch and unknown record fields.,65060
3945,grammar.17.EnumModalPatterns,grammar,parsing,required,spec.patterns,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Defines grammar for enum patterns, enum payload patterns, enum payload elements, and modal patterns.",65077
3946,req.17.EnumPayloadSingleElementTuple,semantic-requirement,parsing,required,spec.patterns,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires single-element tuple enum payload patterns to use (p) and forbids the tuple-pattern semicolon marker in enum payloads.,65095
3947,rule.17.Parse-Pattern-Enum,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage","Parses an enum pattern from a type path, variant separator, variant name, and optional payload.",65110
3948,rule.17.Parse-Pattern-Modal,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage","Parses a modal pattern from @, state name, and optional record payload.",65126
3949,rule.17.Parse-EnumPatternPayloadOpt-None,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses absence of enum payload when neither tuple nor record payload starts.,65142
3950,rule.17.Parse-EnumPayloadPatternElems-Empty,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an empty enum tuple payload element list.,65158
3951,rule.17.Parse-EnumPayloadPatternElems-One,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a single enum tuple payload pattern element when no comma follows.,65174
3952,rule.17.Parse-EnumPayloadPatternElems-TrailingComma,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a single enum tuple payload pattern element with a permitted trailing comma.,65190
3953,rule.17.Parse-EnumPayloadPatternElems-Many,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses multiple comma-separated enum tuple payload pattern elements.,65206
3954,rule.17.Parse-EnumPatternPayloadOpt-Tuple,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a parenthesized enum tuple payload pattern.,65222
3955,rule.17.Parse-EnumPatternPayloadOpt-Record,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a braced enum record payload pattern.,65238
3956,rule.17.Parse-ModalPatternPayloadOpt-None,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses absence of modal record payload.,65254
3957,rule.17.Parse-ModalPatternPayloadOpt-Record,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a modal pattern record payload.,65270
3958,def.17.EnumModalPayloadPatterns,formal-definition,ast,required,spec.patterns,"compiler.ast, oracle.ast-fixtures, oracle.coverage",Defines enum payload pattern and modal payload pattern AST forms.,65288
3959,rule.17.Pat-Enum-None,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts no pattern names from an enum pattern without payload.,65302
3960,rule.17.Pat-Enum-Tuple,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts pattern names from an enum tuple payload.,65317
3961,rule.17.Pat-Enum-Record,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts pattern names from an enum record payload.,65333
3962,rule.17.Pat-Modal-None,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts no pattern names from a modal pattern without payload.,65349
3963,rule.17.Pat-Modal-Record,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Extracts pattern names from a modal record payload.,65364
3964,rule.17.Pat-Enum-Unit-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks a unit enum variant pattern against an enum type.,65382
3965,rule.17.Pat-Enum-Tuple-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks an enum tuple payload pattern against the variant tuple payload element types.,65398
3966,rule.17.Pat-Enum-Record-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks an enum record payload pattern against the variant record payload fields.,65414
3967,rule.17.Pat-Modal-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks a modal pattern against a modal reference type by validating state and payload field patterns.,65430
3968,rule.17.Pat-Modal-State-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks a modal pattern against a specific modal state type by validating payload field patterns.,65446
3969,def.17.MatchModalJudgement,formal-definition,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines the MatchModal judgement for modal pattern matching.,65464
3970,rule.17.Match-Modal-Empty,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches a modal state pattern without payload when the value is in that state.,65477
3971,rule.17.Match-Modal-Record,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches a modal state record payload using MatchRecord.,65492
3972,rule.17.Match-Enum-Unit,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an enum unit variant value by enum path and variant name.,65508
3973,rule.17.Match-Enum-Tuple,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an enum tuple payload by variant identity and tuple payload element patterns.,65524
3974,rule.17.Match-Enum-Record,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an enum record payload by variant identity and record field patterns.,65540
3975,rule.17.Match-Modal-General,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches a general modal value using the modal matching judgement.,65556
3976,rule.17.Match-Modal-State,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches a specific modal-state value by matching state payload fields.,65572
3977,req.17.EnumModalPatternLoweringShared,semantic-requirement,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Assigns enum and modal pattern lowering to the shared pattern lowering rules.,65590
3978,diag.17.EnumModalPatterns,diagnostic-requirement,diagnostics,required,spec.patterns,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",States that enum and modal pattern shape diagnostics are covered by typing failures in this section and exhaustiveness diagnostics.,65605
3979,grammar.17.RangePatterns,grammar,parsing,required,spec.patterns,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Defines range pattern grammar for exclusive and inclusive range operators.,65622
3980,rule.17.Parse-Pattern,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a pattern through ParsePatternRange.,65639
3981,rule.17.Parse-Pattern-Err,formal-rule,diagnostics,required,spec.patterns,"compiler.parser, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Emits a syntax diagnostic for pattern parse errors and recovers with a wildcard pattern.,65655
3982,rule.17.Parse-Pattern-Range-None,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a pattern atom as a non-range pattern when no range operator follows.,65671
3983,rule.17.Parse-Pattern-Range,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an exclusive or inclusive range pattern from two pattern atoms.,65687
3984,def.17.RangePatternAst,formal-definition,ast,required,spec.patterns,"compiler.ast, oracle.ast-fixtures, oracle.coverage",Defines range pattern AST form and integer constant pattern extraction.,65705
3985,rule.17.Pat-Range-R,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks integer range patterns with compile-time integer bounds and non-empty exclusive or inclusive range ordering.,65721
3986,rule.17.RangePattern-NonConst,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects range patterns whose bounds are not compile-time integer constants.,65737
3987,rule.17.RangePattern-Empty,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects statically empty exclusive or inclusive range patterns.,65753
3988,def.17.ConstPat,formal-definition,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines constant literal pattern value extraction for range matching.,65771
3989,rule.17.Match-Range-Inclusive,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an inclusive range pattern when the value lies between the bounds inclusively.,65784
3990,rule.17.Match-Range-Exclusive,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Matches an exclusive range pattern when the value lies between the lower inclusive bound and upper exclusive bound.,65800
3991,req.17.RangePatternLoweringShared,semantic-requirement,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Assigns range pattern lowering to the shared pattern lowering rules.,65817
3992,diag.17.RangePatterns,diagnostic-requirement,diagnostics,required,spec.patterns,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Defines diagnostic coverage for non-constant range bounds and statically empty ranges.,65832
3993,grammar.17.CaseClauses,grammar,parsing,required,spec.patterns,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Defines grammar for if-case clauses and else case clauses.,65849
3994,def.17.CaseClauseParsingGroup,formal-definition,parsing,required,spec.patterns,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Introduces the case-clause parsing rule family.,65867
3995,rule.17.Parse-IfCases-Cons,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a non-empty if-case list by parsing the first case and tail.,65880
3996,rule.17.Parse-IfCase,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an individual if-case clause from a pattern and block.,65896
3997,rule.17.Parse-IfCasesTail-End,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Ends an if-case tail before the closing brace with no else block.,65912
3998,rule.17.Parse-IfCasesTail-Else,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an else block at the end of an if-case list.,65928
3999,rule.17.Parse-IfCasesTail-Cons,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses another if-case clause in an if-case tail.,65944
4000,def.17.IfCaseAst,formal-definition,ast,required,spec.patterns,"compiler.ast, oracle.ast-fixtures, oracle.coverage",Defines the AST tuple form for an if-case clause.,65962
4001,def.17.BindOrder,formal-definition,runtime,required,spec.patterns,"runtime.evaluator, compiler.lowering, oracle.reference-model, oracle.coverage",Defines pattern binding order from PatNames and a binding environment.,65975
4002,req.17.CaseBodyTypingScope,semantic-requirement,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Requires case bodies to use ordinary block typing/checking under the clause-pattern scope while result agreement and exhaustiveness are enforced by the exhaustiveness rules.,65990
4003,def.17.IfCaseEvaluationJudgements,formal-definition,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines dynamic evaluation judgements for individual if-case clauses and if-case lists.,66005
4004,rule.17.EvalIfCase-Fail,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates a case clause to NoMatch when the pattern does not match.,66019
4005,rule.17.EvalIfCase-Hit,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage","Evaluates a matching case clause by binding pattern variables, entering the block scope, evaluating the body, and exiting the scope.",66035
4006,rule.17.EvalIfCases-Head,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates an if-case list to the first matching case result.,66051
4007,rule.17.EvalIfCases-Tail,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Continues evaluating an if-case list after the head case does not match.,66067
4008,rule.17.EvalIfCases-Else,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates the else block when no case clauses remain.,66083
4009,rule.17.EvalIfCases-None,formal-rule,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates an empty if-case list without else to unit.,66099
4010,def.17.PatternLoweringJudgements,formal-definition,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage","Defines lowering judgement families for pattern binding, if-case lowering, and tag extraction.",66117
4011,rule.17.Lower-Pat-Correctness,formal-rule,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",States correctness obligation for lowering matched pattern bindings.,66131
4012,def.17.IfCaseValueCorrect,formal-definition,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines value-correctness condition for if-case lowering.,66147
4013,rule.17.Lower-IfCases-Correctness,formal-rule,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",States correctness obligation for lowering if-case expressions.,66160
4014,def.17.PatternTagHelpers,formal-definition,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines helper functions for enum and modal tag extraction during pattern lowering.,66176
4015,rule.17.TagOf-Enum,formal-rule,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Computes the tag value for an enum value from its variant discriminant.,66192
4016,rule.17.TagOf-Modal,formal-rule,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Computes the tag value for a modal value from its state index.,66208
4017,rule.17.Lower-BindList-Empty,formal-rule,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers an empty binding list to empty IR.,66224
4018,rule.17.Lower-BindList-Cons,formal-rule,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers a binding list by emitting a binding IR node and recursing over the remainder.,66239
4019,rule.17.Lower-Pat-General,formal-rule,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers a successfully matched pattern by computing bind order and lowering the binding list.,66255
4020,rule.17.Lower-Pat-Err,formal-rule,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Fails pattern binding lowering when the pattern does not match the value.,66271
4021,rule.17.Lower-IfCases,formal-rule,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers an if-case expression by lowering its scrutinee and emitting IfCaseIR.,66287
4022,diag.17.CaseClauses,diagnostic-requirement,diagnostics,required,spec.patterns,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",States that case-clause structure introduces no additional named diagnostics beyond contained pattern and exhaustiveness diagnostics.,66305
4023,req.17.ExhaustivenessNoSyntax,semantic-requirement,parsing,required,spec.patterns,"compiler.parser, oracle.coverage",States that exhaustiveness and reachability introduce no additional surface syntax.,66322
4024,req.17.ExhaustivenessNotParserOwned,semantic-requirement,parsing,required,spec.patterns,"compiler.parser, compiler.typecheck, oracle.coverage",Assigns exhaustiveness and reachability outside parser ownership.,66337
4025,def.17.ExhaustivenessIrrefutabilityHelpers,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage","Defines equality, irrefutability, irrefutable-case detection, case labels, and unreachable-case detection.",66352
4026,def.17.EnumCaseCoverageHelpers,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines enum variant names and variants covered by case clauses.,66374
4027,def.17.ModalCaseCoverageHelpers,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines modal states covered by case clauses.,66388
4028,def.17.UnionCaseCoverageHelpers,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage","Defines union type extraction, union case labels, and union case exhaustiveness.",66401
4029,def.17.EnumCaseAnalysisGroup,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Introduces enum case-analysis typing and exhaustiveness rules.,66418
4030,rule.17.T-IfCase-Enum,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types enum if-case expressions when all case bodies agree and the cases are exhaustive or an else block exists.,66431
4031,def.17.ModalCaseAnalysisGroup,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Introduces modal case-analysis typing and exhaustiveness rules.,66447
4032,rule.17.T-IfCase-Modal,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types modal if-case expressions when all case bodies agree and the cases are exhaustive or an else block exists.,66460
4033,rule.17.IfCase-Modal-NonExhaustive,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects non-exhaustive modal if-case expressions without else.,66476
4034,def.17.UnionCaseAnalysisGroup,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Introduces union case-analysis typing and exhaustiveness rules.,66492
4035,rule.17.T-IfCase-Union,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types union if-case expressions when all case bodies agree and the cases are exhaustive or an else block exists.,66505
4036,rule.17.IfCase-Union-NonExhaustive,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects non-exhaustive union if-case expressions without else.,66521
4037,rule.17.Chk-IfCase-Union,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks union if-case expressions against an expected type when exhaustive or when an else block exists.,66537
4038,def.17.OtherCaseAnalysisGroup,formal-definition,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Introduces non-enum non-modal non-union case-analysis typing rules.,66553
4039,rule.17.T-IfCase-Other,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types other if-case expressions when all case bodies agree and cases are irrefutable or an else block exists.,66566
4040,rule.17.Chk-IfCase-Enum,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks enum if-case expressions against an expected type when exhaustive or when an else block exists.,66582
4041,rule.17.IfCase-Enum-NonExhaustive,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects non-exhaustive enum if-case expressions without else.,66598
4042,rule.17.Chk-IfCase-Modal,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks modal if-case expressions against an expected type when exhaustive or when an else block exists.,66614
4043,rule.17.Chk-IfCase-Other,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks other if-case expressions against an expected type when irrefutable or when an else block exists.,66630
4044,rule.17.Chk-IfIs,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks if-is expressions with an else branch against an expected type using pattern-introduced scope in the then branch.,66646
4045,rule.17.Chk-IfIs-No-Else,formal-rule,semantic-analysis,required,spec.patterns,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks if-is expressions without else as unit expressions using pattern-introduced scope in the then branch.,66662
4046,rule.17.IfCase-Unreachable,formal-rule,diagnostics,required,spec.patterns,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects unreachable case clauses.,66678
4047,req.17.ExhaustivenessNoAdditionalDynamicSemantics,semantic-requirement,runtime,required,spec.patterns,"runtime.evaluator, oracle.reference-model, oracle.coverage","States that exhaustiveness and reachability add no dynamic semantics beyond case selection, pattern matching, and if-is expression semantics.",66696
4048,req.17.ExhaustivenessNoAdditionalLowering,semantic-requirement,lowering,required,spec.patterns,"compiler.lowering, oracle.reference-model, oracle.coverage",States that exhaustiveness and reachability add no lowering beyond shared LowerIfCases and LowerBindPattern.,66711
4049,diag.17.ExhaustivenessAndReachability,diagnostic-requirement,diagnostics,required,spec.patterns,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Defines diagnostic coverage for non-exhaustive modal, union, and enum if-case analysis and unreachable case clauses.",66726
4050,diag.17.PatternDiagnosticsSupplement,diagnostic-table,diagnostics,required,spec.patterns,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Defines pattern diagnostic codes, severities, detection phase, and trigger conditions.",66741
4051,grammar.18.Blocks,grammar,parsing,required,spec.statements,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Defines statement sequence, statement alternatives, and block expression grammar.",66771
4052,req.18.BlockStatementExternalDefinitions,semantic-requirement,parsing,required,spec.statements,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Assigns key block and compile-time statement grammar ownership to Chapter 19 and Section 22.1.1.,66801
4053,def.18.StatementTerminators,formal-definition,parsing,required,spec.statements,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Defines statement terminator tokens and terminator membership.,66817
4054,def.18.AttachStmtAttrs,formal-definition,parsing,required,spec.statements,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Defines statement attribute attachment for parsed statements.,66832
4055,rule.18.Parse-Statement,formal-rule,parsing,required,spec.statements,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an attributed statement core and consumes an optional or required terminator.,66845
4056,rule.18.Parse-Statement-Err,formal-rule,diagnostics,required,spec.statements,"compiler.parser, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Emits a syntax diagnostic and recovers malformed statements as ErrorStmt.,66861
4057,rule.18.Parse-Block,formal-rule,parsing,required,spec.statements,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a braced statement sequence as a block expression.,66877
4058,def.18.RequiredStatementTerminators,formal-definition,parsing,required,spec.statements,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Defines which statement forms require terminators.,66893
4059,rule.18.ConsumeTerminatorOpt-Req-Yes,formal-rule,parsing,required,spec.statements,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Consumes a present terminator for statements that require one.,66906
4060,rule.18.ConsumeTerminatorOpt-Req-No,formal-rule,diagnostics,required,spec.statements,"compiler.parser, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Emits a missing-terminator diagnostic and synchronizes when a required statement terminator is absent.,66922
4061,rule.18.ConsumeTerminatorOpt-Opt-Yes,formal-rule,parsing,required,spec.statements,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Consumes a present terminator for statements that do not require one.,66938
4062,rule.18.ConsumeTerminatorOpt-Opt-No,formal-rule,parsing,required,spec.statements,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Leaves input unchanged when an optional terminator is absent.,66954
4063,def.18.SkipNL,formal-definition,parsing,required,spec.statements,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Defines recursive newline skipping for statement-sequence tail expression parsing.,66970
4064,rule.18.ParseStmtSeq-End,formal-rule,parsing,required,spec.statements,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an empty statement sequence with no tail expression before a closing brace.,66984
4065,rule.18.ParseStmtSeq-TailExpr,formal-rule,parsing,required,spec.statements,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a block tail expression when an expression followed by optional newlines reaches the closing brace.,67000
4066,rule.18.ParseStmtSeq-Cons,formal-rule,parsing,required,spec.statements,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a statement sequence by parsing a statement and the remaining sequence.,67016
4067,def.18.SyncStmt,formal-definition,parsing,required,spec.statements,"compiler.parser, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Defines statement recovery synchronization tokens.,67032
4068,def.18.StatementAstForms,formal-definition,ast,required,spec.statements,"compiler.ast, oracle.ast-fixtures, oracle.coverage",Defines statement AST variants.,67047
