index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
3810,rule.16.T-Deref-Ptr,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types safe pointer dereference as a Bitcopy value of the pointee type.,63124
3811,rule.16.T-Deref-Raw,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.reference-model, oracle.coverage",Types raw pointer dereference inside unsafe spans as a Bitcopy value of the pointee type.,63140
3812,rule.16.DerefPlaceTypingFamily,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.reference-model, oracle.coverage",Defines place typing for safe pointer dereference and raw immutable/mutable dereference.,63156
3813,rule.16.T-Move,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types move expressions over places as the place type.,63169
3814,rule.16.T-Copy,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.reference-model, oracle.coverage",Types copy expressions by requiring a Bitcopy operand and preserving the operand type.,63185
3815,rule.16.T-Alloc-Explicit,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.regions, oracle.reference-model, oracle.coverage",Types explicit allocation expressions when the explicit region identifier has an active region type.,63201
3816,rule.16.T-Alloc-Implicit,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.regions, oracle.reference-model, oracle.coverage",Types implicit allocation expressions when an innermost active region exists.,63217
3817,def.16.SuccessMember,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.control-flow, oracle.reference-model, oracle.coverage",Defines the success member selected by propagation in non-async procedures.,63233
3818,rule.16.T-Propagate,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.control-flow, oracle.reference-model, oracle.coverage",Types propagation in non-async procedures as the selected success member.,63246
3819,def.16.SuccessMemberAsync,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.async, compiler.control-flow, oracle.reference-model, oracle.coverage",Defines the success member selected by propagation in async procedures.,63262
3820,rule.16.T-Async-Try,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.async, compiler.control-flow, oracle.reference-model, oracle.coverage",Types propagation in async procedures with a fallible error type as the selected async success member.,63275
3821,rule.16.Async-Try-Infallible-Err,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.async, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Requires E-CON-0230 when propagation is used in an async procedure whose error type is never.,63291
3822,rule.16.EvalSigma-UnsafeBlock,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates unsafe block expressions through block evaluation.,63309
3823,rule.16.EvalSigma-AddressOf,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates address-of expressions to valid safe pointers from AddrOfSigma.,63325
3824,rule.16.EvalSigma-Deref,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates dereference expressions by evaluating the pointer expression and reading through it.,63341
3825,rule.16.EvalSigma-Move,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates move expressions through MovePlaceSigma.,63357
3826,rule.16.EvalSigma-Copy,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates copy expressions by evaluating the operand and creating a copied value with fresh provenance.,63373
3827,rule.16.EvalSigma-Alloc-Implicit,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Evaluates implicit allocation by evaluating the value, allocating into the active target region, and returning the allocated value.",63394
3828,rule.16.EvalSigma-Alloc-Implicit-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from implicit allocation operand evaluation.,63410
3829,rule.16.EvalSigma-Alloc-Explicit,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Evaluates explicit allocation by evaluating the value, resolving the region handle target, allocating into that region, and returning the allocated value.",63426
3830,rule.16.EvalSigma-Alloc-Explicit-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from explicit allocation operand evaluation.,63442
3831,rule.16.EvalSigma-Propagate-Success,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates non-async propagation to the success member value when the union case is the selected success member.,63458
3832,rule.16.EvalSigma-Propagate-Success-Async,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates async propagation to the success member value when the union case is the selected async success member.,63474
3833,rule.16.EvalSigma-Propagate-Error,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates non-async propagation of a non-success union case as an immediate return control result.,63490
3834,rule.16.EvalSigma-Propagate-Error-Async,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates async propagation of a non-success union case as a failed async control result.,63506
3835,rule.16.EvalSigma-Propagate-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from propagation operand evaluation.,63523
3836,def.16.ExprStateAndTerminalExpr,formal-definition,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines expression machine states and terminal expression states.,63539
3837,rule.16.StepSigma-Pure,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Lifts pure expression steps into stateful expression steps.,63554
3838,rule.16.StepSigma-Alloc-Implicit,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for successful implicit allocation.,63570
3839,rule.16.StepSigma-Alloc-Implicit-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for control results from implicit allocation operand evaluation.,63586
3840,rule.16.StepSigma-Alloc-Explicit,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for successful explicit allocation.,63602
3841,rule.16.StepSigma-Alloc-Explicit-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for control results from explicit allocation operand evaluation.,63618
3842,rule.16.StepSigma-Block,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for block expressions through block evaluation.,63634
3843,rule.16.StepSigma-UnsafeBlock,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for unsafe block expressions through block evaluation.,63650
3844,rule.16.StepSigma-Loop,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for loop expressions through loop evaluation.,63666
3845,rule.16.StepSigma-Stateful-Other,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for remaining stateful expressions through EvalSigma.,63682
3846,rule.16.Lower-Expr-UnsafeBlock,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers unsafe block expressions through LowerBlock.,63700
3847,rule.16.Lower-Expr-Move,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers move expressions through LowerMovePlace.,63716
3848,rule.16.Lower-Expr-Copy,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers copy expressions by lowering the operand and materializing a copied value.,63732
3849,rule.16.Lower-Expr-AddressOf,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers address-of expressions through LowerAddrOf and produces valid safe pointers.,63748
3850,rule.16.Lower-Expr-Deref,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers dereference expressions by lowering the pointer expression and raw dereference operation.,63764
3851,rule.16.Lower-Expr-Alloc,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers allocation expressions by lowering the value and emitting AllocIR for the optional region target.,63780
3852,rule.16.Lower-Expr-Propagate-Success,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers successful propagation by returning the success union case value.,63796
3853,rule.16.Lower-Expr-Propagate-Return,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers propagation of non-success union cases by emitting ReturnIR and unreachable value.,63812
3854,req.16.EffectfulCoreLoweringMechanics,semantic-requirement,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage","Assigns raw dereference, address-of, and move-state mechanics to LowerRawDeref, LowerAddrOf, and LowerMovePlace.",63828
3855,diag.16.EffectfulCoreExpressions,diagnostic-requirement,diagnostics,required,spec.expressions,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Defines diagnostic coverage for invalid address-of, packed-field address-of, address-of index type, invalid dereference, raw dereference safety, allocation region, implicit allocation region, and async propagation failures.",63843
3856,grammar.16.ClosureAndPipelineExpressions,grammar,parsing,required,spec.expressions,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Defines grammar productions for pipeline expressions, closure expressions, closure parameters, and closure bodies.",63860
3857,req.16.ClosureParamTrailingComma,semantic-requirement,parsing,required,spec.expressions,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires closure parameter trailing commas to obey TrailingCommaAllowed and not create additional parameters.,63879
3858,req.16.ClosureUnionParamParentheses,semantic-requirement,parsing,required,spec.expressions,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires top-level union type annotations in closure parameters to be parenthesized and treats the grouping as syntax-only disambiguation.,63892
3859,req.16.ClosureInvocationOrdinaryCallSyntax,semantic-requirement,parsing,required,spec.expressions,"compiler.parser, compiler.semantic-analysis, oracle.parser-fixtures, oracle.coverage",Requires closure invocation to use ordinary call syntax while assigning closure-specific call rules to this section.,63905
3860,rule.16.Parse-Pipeline,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a pipeline by parsing the base postfix expression and then the pipeline tail.,63920
3861,rule.16.Parse-PipelineTail-Stop,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Stops pipeline-tail parsing when the next token is not the pipeline operator.,63936
3862,rule.16.Parse-PipelineTail-Cons,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage","Parses a pipeline tail by consuming =>, parsing the next base postfix expression, and recursing with a PipelineExpr.",63952
3863,rule.16.Parse-Closure-Expr,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage","Parses a closure primary with parameters, optional return type, and body.",63968
3864,rule.16.Parse-Closure-Expr-Empty,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage","Parses a closure primary with an empty parameter list, optional return type, and body.",63984
3865,rule.16.Parse-ClosureParams-Single,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a single closure parameter when no comma follows.,64000
3866,rule.16.Parse-ClosureParams-Cons,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a comma-separated closure parameter list recursively.,64016
3867,rule.16.Parse-ClosureParamType-Grouped,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a grouped closure parameter type using full ParseType.,64032
3868,rule.16.Parse-ClosureParamType-Plain,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an ungrouped closure parameter type using ParseTypeNoUnion.,64048
3869,rule.16.Parse-ClosureParam-MoveTyped,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a move-marked typed closure parameter.,64064
3870,rule.16.Parse-ClosureParam-MoveUntyped,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a move-marked closure parameter without an explicit type annotation.,64080
3871,rule.16.Parse-ClosureParam-Typed,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an ordinary typed closure parameter.,64096
3872,rule.16.Parse-ClosureParam-Untyped,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an ordinary closure parameter without an explicit type annotation.,64112
3873,rule.16.Parse-ClosureRetOpt-Some,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an explicit closure return type after ->.,64128
3874,rule.16.Parse-ClosureRetOpt-None,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses absence of a closure return type as bottom sentinel.,64144
3875,rule.16.Parse-ClosureBody-Block,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a closure body block as BlockExpr.,64160
3876,rule.16.Parse-ClosureBody-Expr,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a non-block closure body as an expression.,64176
3877,def.16.ClosurePipelineAstForms,formal-definition,ast,required,spec.expressions,"compiler.ast, oracle.ast-fixtures, oracle.coverage","Defines AST forms for pipeline expressions, closure expressions, closure parameters, and closure bodies.",64194
3878,def.16.ClosureCaptureSets,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage","Defines free variables and closure capture sets by move, reference, and permission category.",64213
3879,def.16.ClosureEscapeClassification,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Defines escaping and local closure classification from expected type and generic locality.,64233
3880,def.16.ClosureParameterAccessors,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Defines closure parameter and annotation accessors.,64248
3881,rule.16.T-Closure-NonCapturing,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Types non-capturing closures as function types.,64262
3882,rule.16.T-Closure-Capturing,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Types local capturing closures as closure types when unique captures are absent.,64285
3883,rule.16.T-Closure-Escaping,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Types escaping capturing closures as closure types with shared dependency metadata.,64304
3884,rule.16.K-Closure-Escape-Type,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Defines the closure escape type key shape for shared captures.,64324
3885,rule.16.Capture-Const,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Captures const values by reference.,64340
3886,rule.16.Capture-Shared,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Captures shared values by reference.,64356
3887,rule.16.Capture-Unique-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects closure captures of unique values with E-CON-0120.,64372
3888,rule.16.T-ClosureCall,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types calls whose callee has closure type.,64388
3889,rule.16.Infer-Closure-Params,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Infers unannotated closure parameter types from an expected function type and checks annotated parameter types against it.,64404
3890,rule.16.Infer-Closure-Params-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects unannotated closure parameters when no expected type is available.,64420
3891,rule.16.Infer-Closure-Return,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Infers a closure return type from the closure body when no return type is annotated.,64436
3892,req.16.ClosureSharedDependencyInference,semantic-requirement,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Allows shared dependency inference only when checking a closure against an expected closure type and otherwise requires explicit written dependencies.,64452
3893,def.16.ClosureCaptureBindingAccessors,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Defines capture binding accessors and validity predicates used by closure capture analysis.,64465
3894,rule.16.B-Closure-NonCapturing,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Leaves binding state unchanged for non-capturing closures.,64489
3895,rule.16.B-Closure-Capturing,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Validates closure captures and applies move captures to binding state.,64505
3896,rule.16.B-Closure-MoveCapture-Moved-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects move-capturing a binding that is no longer valid with E-CON-0121.,64524
3897,rule.16.B-Closure-MoveCapture-Immovable-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects move-capturing an immovable binding with E-MEM-3006.,64541
3898,rule.16.B-Closure-RefCapture-Moved-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects reference-capturing a moved binding with E-MEM-3001.,64558
3899,rule.16.T-Pipeline,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types a pipeline expression when the right-hand side is a one-parameter function or closure accepting the left-hand side type.,64575
3900,rule.16.T-Pipeline-NotCallable-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects a pipeline whose right-hand side is not callable with E-SEM-2538.,64593
3901,rule.16.T-Pipeline-TypeMismatch-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects a pipeline whose left-hand side type is not accepted by the right-hand side callable with E-SEM-2539.,64610
3902,rule.16.T-Pipeline-ArgCount-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects a pipeline whose right-hand side callable does not accept exactly one argument with E-SEM-2539.,64628
3903,rule.16.B-Pipeline,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Propagates binding-state analysis through pipeline left and right expressions in evaluation order.,64645
3904,req.16.ClosureParamInferenceFailure,semantic-requirement,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Requires inference failure when a closure parameter lacks an annotation and no expected function type is available.,64661
3905,req.16.ClosureSharedDependencyInferenceRestated,semantic-requirement,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Restates that shared dependency inference is limited to expected closure type checking and otherwise must be explicit.,64674
3906,def.16.ClosureEnvironmentRuntimeModel,formal-definition,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Defines runtime closure environment construction, capture values, allocation, binding, loading, captured binding, and environment sizing.",64689
3907,rule.16.EvalSigma-Closure-NonCapturing,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates a non-capturing closure to a closure value with null environment and mangled code symbol.,64725
3908,rule.16.EvalSigma-Closure-Capturing,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Evaluates a capturing closure by building and allocating an environment, marking move captures, and returning a closure value.",64741
3909,def.16.MarkMoved,formal-definition,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines recursive marking of move-captured bindings as moved.,64759
3910,rule.16.EvalSigma-ClosureCall,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Evaluates a closure call by evaluating the callee, evaluating arguments, and applying the closure.",64773
3911,def.16.ClosureCallRuntimeHelpers,formal-definition,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines closure parameter extraction and closure application semantics.,64791
3912,rule.16.EvalSigma-ClosureCall-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from evaluating a closure call callee.,64813
3913,rule.16.EvalSigma-ClosureCall-Ctrl-Args,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from evaluating closure call arguments.,64829
3914,req.16.ClosureCallResolvedInternalFormRuntime,semantic-requirement,runtime,required,spec.expressions,"runtime.evaluator, compiler.semantic-analysis, oracle.reference-model, oracle.coverage",Defines ClosureCall as the resolved internal runtime form for ordinary calls whose callee has closure type.,64846
3915,req.16.PipelineDesugaring,semantic-requirement,runtime,required,spec.expressions,"runtime.evaluator, compiler.lowering, oracle.reference-model, oracle.coverage",Defines pipeline expressions as application of the right-hand side to the left-hand side.,64859
3916,rule.16.EvalSigma-Pipeline-Func,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates a pipeline whose right-hand side evaluates to a function value.,64872
3917,rule.16.EvalSigma-Pipeline-Closure,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates a pipeline whose right-hand side evaluates to a closure value.,64889
3918,rule.16.EvalSigma-Pipeline-Ctrl-Left,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from the left-hand side of a pipeline.,64906
3919,rule.16.EvalSigma-Pipeline-Ctrl-Right,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from the right-hand side of a pipeline after the left-hand side evaluates to a value.,64922
3920,def.16.ClosureLoweringCaptureTypes,formal-definition,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage","Defines closure environment fields, reference-capture pointer storage, and move-capture value storage for lowering.",64940
3921,rule.16.Layout-ClosureEnv,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Computes closure environment layout from closure environment fields.,64958
3922,rule.16.Layout-ClosureEnv-Empty,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage","Gives empty closure environments zero size, alignment one, and no offsets.",64974
3923,rule.16.Lower-Expr-Closure-NonCapturing,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers a non-capturing closure to an empty IR closure value with null environment and closure code symbol.,64990
3924,rule.16.Lower-Expr-Closure-Capturing,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage","Lowers a capturing closure by computing code symbol, environment layout, and capture environment IR.",65006
3925,def.16.LowerCaptureEnv,formal-definition,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines closure environment allocation and capture storage IR for lowering.,65024
3926,def.16.CapturedIdentifierLoweringHelpers,formal-definition,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage","Defines captured identifier predicates, offsets, and deterministic capture-list ordering for lowering.",65044
3927,rule.16.Lower-CapturedIdent-Ref,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers a reference-captured identifier by loading the captured pointer and then the pointed-to value.,65059
3928,req.16.LowerCapturedIdentRefTemporaries,semantic-requirement,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines the temporary meanings for p_capture and v_capture in reference-captured identifier lowering.,65076
3929,rule.16.Lower-CapturedIdent-Move,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers a move-captured identifier by loading the stored capture value from the closure environment.,65089
3930,def.16.ClosureEnvParam,formal-definition,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines the closure environment parameter position in generated closure code.,65106
3931,def.16.ClosureCodeSig,formal-definition,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage","Defines generated closure code signatures, including the leading environment pointer parameter.",65119
3932,rule.16.Lower-Closure-Call,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers a resolved closure call to an indirect call with environment pointer prepended to lowered arguments.,65136
3933,req.16.LowerClosureCallResolvedInternalForm,semantic-requirement,lowering,required,spec.expressions,"compiler.lowering, compiler.semantic-analysis, oracle.reference-model, oracle.coverage",Defines LowerClosureCall as the resolved internal lowering form for ordinary calls whose callee has closure type.,65154
3934,rule.16.Lower-Expr-Pipeline,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers pipeline expressions by lowering both sides and emitting direct or indirect call IR based on the right-hand side type.,65167
3935,def.16.LowerPipelineCallablePredicates,formal-definition,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines lowering predicates for function and closure callable types.,65185
3936,diag.16.ClosureAndPipelineExpressions,diagnostic-requirement,diagnostics,required,spec.expressions,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Defines diagnostic coverage for closure capture, closure inference, and pipeline callable/type/count failures.",65203
3937,diag.16.ExpressionDiagnosticsSupplement,diagnostic-table,diagnostics,required,spec.expressions,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Defines general expression diagnostic codes, severities, detection phase, and trigger conditions.",65218
3938,grammar.17.BasicPatterns,grammar,parsing,required,spec.patterns,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Defines grammar for literal, wildcard, identifier, and typed basic patterns.",65259
3939,rule.17.Parse-Pattern-Literal,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses literal tokens as literal patterns.,65277
3940,rule.17.Parse-Pattern-Wildcard,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses underscore identifiers as wildcard patterns.,65293
3941,rule.17.Parse-Pattern-Identifier,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses identifiers as identifier patterns.,65309
3942,rule.17.Parse-Pattern-Typed,formal-rule,parsing,required,spec.patterns,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses identifier or wildcard typed patterns.,65325
3943,def.17.PatternAstForms,formal-definition,ast,required,spec.patterns,"compiler.ast, oracle.ast-fixtures, oracle.coverage",Defines pattern AST variants and pattern span mapping.,65343
