index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
3772,def.16.LoopIterableTypePredicates,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, runtime.evaluator, oracle.reference-model, oracle.coverage","Defines iterable loop types, range loop types, and bounded range loop types including permission-qualified forms.",62513
3773,def.16.LoopIteratorRuntime,formal-definition,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Defines iterator judgements, iterator states, successor and equality helpers, iterator initialization, and iterator next behavior.",62531
3774,def.16.LoopIterJudgement,formal-definition,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines loop iterator execution judgement.,62564
3775,rule.16.EvalSigma-Loop-Infinite-Step,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates an infinite loop by continuing after a body value result.,62577
3776,rule.16.EvalSigma-Loop-Infinite-Continue,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates an infinite loop by continuing after a body continue control result.,62593
3777,rule.16.EvalSigma-Loop-Infinite-Break,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates an infinite loop break by returning the break value.,62609
3778,rule.16.EvalSigma-Loop-Infinite-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Propagates return, panic, and abort control results from infinite loop body evaluation.",62625
3779,rule.16.EvalSigma-Loop-Cond-False,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates a conditional loop to unit when the condition is false.,62641
3780,rule.16.EvalSigma-Loop-Cond-True-Step,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Continues conditional loop evaluation after a true condition and body value result.,62657
3781,rule.16.EvalSigma-Loop-Cond-Continue,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Continues conditional loop evaluation after a true condition and body continue control result.,62673
3782,rule.16.EvalSigma-Loop-Cond-Break,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates conditional loop break by returning the break value.,62689
3783,rule.16.EvalSigma-Loop-Cond-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from conditional loop condition evaluation.,62705
3784,rule.16.EvalSigma-Loop-Cond-Body-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Propagates return, panic, and abort control results from conditional loop body evaluation.",62721
3785,rule.16.EvalSigma-Loop-Iter,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Evaluates iterator loops by evaluating the iterator expression, initializing the iterator, and executing the loop iterator body.",62737
3786,rule.16.EvalSigma-Loop-Iter-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from iterator expression evaluation in iterator loops.,62753
3787,rule.16.LoopIter-Done,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Ends iterator loop execution with unit when IterNext returns no value.,62769
3788,rule.16.LoopIter-Step-Val,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Continues iterator loop execution after binding a yielded value and evaluating the body to a value.,62785
3789,rule.16.LoopIter-Step-Continue,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Continues iterator loop execution after a body continue control result.,62801
3790,rule.16.LoopIter-Step-Break,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Ends iterator loop execution with the break value after a body break control result.,62817
3791,rule.16.LoopIter-Step-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Propagates return, panic, and abort control results from iterator loop body evaluation.",62833
3792,rule.16.Lower-Expr-If,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers if expressions by lowering condition and branches and emitting IfIR.,62851
3793,rule.16.Lower-Expr-If-Is,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers single-case if-is expressions through LowerIfCases.,62867
3794,rule.16.Lower-Expr-If-Cases,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers braced if-case expressions through LowerIfCases.,62883
3795,rule.16.LowerLoopExpressionFamily,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines loop expression lowering delegation to LowerLoop.,62899
3796,rule.16.Lower-Expr-Block,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers block expressions through LowerBlock.,62912
3797,req.16.ControlExpressionLoweringOwnership,semantic-requirement,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Assigns block lowering to section 18.1.6 and defines loop and if-case lowering ownership.,62928
3798,diag.16.ControlExpressions,diagnostic-requirement,diagnostics,required,spec.expressions,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Defines diagnostic coverage for non-bool if and loop conditions, ill-typed if-is bodies, ill-typed loop iterators, and async iterator loop return/error incompatibilities.",62943
3799,req.16.ControlExpressionDiagnosticOwnership,diagnostic-requirement,diagnostics,required,spec.expressions,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Assigns pattern exhaustiveness, reachability, loop-invariant, block-expression parse, terminator, and result-join diagnostics to their owning sections.",62956
3800,grammar.16.EffectfulCoreExpressions,grammar,parsing,required,spec.expressions,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Defines unsafe block, address-of, move, copy, dereference, allocation, and propagation expression grammar.",62974
3801,req.16.RegionAliasAllocRewrite,semantic-requirement,name-resolution,allowed,spec.expressions,"compiler.name-resolution, compiler.ast, oracle.reference-model, oracle.coverage","Allows Binary(\""^\"", Identifier(r), e) to be rewritten to explicit AllocExpr when r resolves to a region alias.",62995
3802,rule.16.Parse-Unary-Deref,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses unary dereference expressions.,63010
3803,rule.16.Parse-Unary-AddressOf,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses unary address-of expressions from place expressions.,63026
3804,rule.16.Parse-Unary-Move,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses unary move expressions from place expressions.,63042
3805,rule.16.Parse-Unary-Copy,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses unary copy expressions from ordinary unary expressions.,63058
3806,rule.16.Postfix-Propagate,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses postfix propagation expressions.,63074
3807,rule.16.Parse-Alloc-Implicit,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses implicit allocation expressions.,63090
3808,rule.16.Parse-Unsafe-Expr,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses unsafe block expressions.,63106
3809,def.16.EffectfulCoreExprAst,formal-definition,ast,required,spec.expressions,"compiler.ast, compiler.name-resolution, compiler.typecheck, compiler.lowering, oracle.coverage","Extends expression AST forms with unsafe block, move, address-of, dereference, allocation, and propagation expressions.",63124
3810,rule.16.ResolveExpr-Alloc-Explicit-ByAlias,formal-rule,name-resolution,allowed,spec.expressions,"compiler.name-resolution, compiler.ast, oracle.reference-model, oracle.coverage",Rewrites binary region-alias allocation syntax to explicit AllocExpr.,63137
3811,def.16.AddressOfStaticHelpers,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.layout, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Defines packed layout detection, packed field detection, and address-of admissibility.",63156
3812,rule.16.T-Unsafe-Expr,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types unsafe block expressions by the type of their body block.,63171
3813,rule.16.Chk-Unsafe-Expr,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Checks unsafe block expressions against an expected type by checking the body block.,63187
3814,rule.16.T-AddrOf,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.reference-model, oracle.coverage",Types address-of expressions over admissible places as valid safe pointers.,63203
3815,rule.16.T-Deref-Ptr,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types safe pointer dereference as a Bitcopy value of the pointee type.,63219
3816,rule.16.T-Deref-Raw,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.reference-model, oracle.coverage",Types raw pointer dereference inside unsafe spans as a Bitcopy value of the pointee type.,63235
3817,rule.16.DerefPlaceTypingFamily,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.reference-model, oracle.coverage",Defines place typing for safe pointer dereference and raw immutable/mutable dereference.,63251
3818,rule.16.T-Move,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types move expressions over places as the place type.,63264
3819,rule.16.T-Copy,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.reference-model, oracle.coverage",Types copy expressions by requiring a Bitcopy operand and preserving the operand type.,63280
3820,rule.16.T-Alloc-Explicit,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.regions, oracle.reference-model, oracle.coverage",Types explicit allocation expressions when the explicit region identifier has an active region type.,63296
3821,rule.16.T-Alloc-Implicit,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.regions, oracle.reference-model, oracle.coverage",Types implicit allocation expressions when an innermost active region exists.,63312
3822,def.16.SuccessMember,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.control-flow, oracle.reference-model, oracle.coverage",Defines the success member selected by propagation in non-async procedures.,63328
3823,rule.16.T-Propagate,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.control-flow, oracle.reference-model, oracle.coverage",Types propagation in non-async procedures as the selected success member.,63341
3824,def.16.SuccessMemberAsync,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.async, compiler.control-flow, oracle.reference-model, oracle.coverage",Defines the success member selected by propagation in async procedures.,63357
3825,rule.16.T-Async-Try,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.async, compiler.control-flow, oracle.reference-model, oracle.coverage",Types propagation in async procedures with a fallible error type as the selected async success member.,63370
3826,rule.16.Async-Try-Infallible-Err,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.async, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Requires E-CON-0230 when propagation is used in an async procedure whose error type is never.,63386
3827,rule.16.EvalSigma-UnsafeBlock,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates unsafe block expressions through block evaluation.,63404
3828,rule.16.EvalSigma-AddressOf,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates address-of expressions to valid safe pointers from AddrOfSigma.,63420
3829,rule.16.EvalSigma-Deref,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates dereference expressions by evaluating the pointer expression and reading through it.,63436
3830,rule.16.EvalSigma-Move,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates move expressions through MovePlaceSigma.,63452
3831,rule.16.EvalSigma-Copy,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates copy expressions by evaluating the operand and creating a copied value with fresh provenance.,63468
3832,rule.16.EvalSigma-Alloc-Implicit,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Evaluates implicit allocation by evaluating the value, allocating into the active target region, and returning the allocated value.",63489
3833,rule.16.EvalSigma-Alloc-Implicit-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from implicit allocation operand evaluation.,63505
3834,rule.16.EvalSigma-Alloc-Explicit,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage","Evaluates explicit allocation by evaluating the value, resolving the region handle target, allocating into that region, and returning the allocated value.",63521
3835,rule.16.EvalSigma-Alloc-Explicit-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from explicit allocation operand evaluation.,63537
3836,rule.16.EvalSigma-Propagate-Success,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates non-async propagation to the success member value when the union case is the selected success member.,63553
3837,rule.16.EvalSigma-Propagate-Success-Async,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates async propagation to the success member value when the union case is the selected async success member.,63569
3838,rule.16.EvalSigma-Propagate-Error,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates non-async propagation of a non-success union case as an immediate return control result.,63585
3839,rule.16.EvalSigma-Propagate-Error-Async,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Evaluates async propagation of a non-success union case as a failed async control result.,63601
3840,rule.16.EvalSigma-Propagate-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Propagates control results from propagation operand evaluation.,63618
3841,def.16.ExprStateAndTerminalExpr,formal-definition,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines expression machine states and terminal expression states.,63634
3842,rule.16.StepSigma-Pure,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Lifts pure expression steps into stateful expression steps.,63649
3843,rule.16.StepSigma-Alloc-Implicit,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for successful implicit allocation.,63665
3844,rule.16.StepSigma-Alloc-Implicit-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for control results from implicit allocation operand evaluation.,63681
3845,rule.16.StepSigma-Alloc-Explicit,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for successful explicit allocation.,63697
3846,rule.16.StepSigma-Alloc-Explicit-Ctrl,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for control results from explicit allocation operand evaluation.,63713
3847,rule.16.StepSigma-Block,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for block expressions through block evaluation.,63729
3848,rule.16.StepSigma-UnsafeBlock,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for unsafe block expressions through block evaluation.,63745
3849,rule.16.StepSigma-Loop,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for loop expressions through loop evaluation.,63761
3850,rule.16.StepSigma-Stateful-Other,formal-rule,runtime,required,spec.expressions,"runtime.evaluator, oracle.reference-model, oracle.coverage",Defines small-step state transition for remaining stateful expressions through EvalSigma.,63777
3851,rule.16.Lower-Expr-UnsafeBlock,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers unsafe block expressions through LowerBlock.,63795
3852,rule.16.Lower-Expr-Move,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers move expressions through LowerMovePlace.,63811
3853,rule.16.Lower-Expr-Copy,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers copy expressions by lowering the operand and materializing a copied value.,63827
3854,rule.16.Lower-Expr-AddressOf,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers address-of expressions through LowerAddrOf and produces valid safe pointers.,63843
3855,rule.16.Lower-Expr-Deref,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers dereference expressions by lowering the pointer expression and raw dereference operation.,63859
3856,rule.16.Lower-Expr-Alloc,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers allocation expressions by lowering the value and emitting AllocIR for the optional region target.,63875
3857,rule.16.Lower-Expr-Propagate-Success,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers successful propagation by returning the success union case value.,63891
3858,rule.16.Lower-Expr-Propagate-Return,formal-rule,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers propagation of non-success union cases by emitting ReturnIR and unreachable value.,63907
3859,req.16.EffectfulCoreLoweringMechanics,semantic-requirement,lowering,required,spec.expressions,"compiler.lowering, oracle.reference-model, oracle.coverage","Assigns raw dereference, address-of, and move-state mechanics to LowerRawDeref, LowerAddrOf, and LowerMovePlace.",63923
3860,diag.16.EffectfulCoreExpressions,diagnostic-requirement,diagnostics,required,spec.expressions,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Defines diagnostic coverage for invalid address-of, packed-field address-of, address-of index type, invalid dereference, raw dereference safety, allocation region, implicit allocation region, and async propagation failures.",63938
3861,grammar.16.ClosureAndPipelineExpressions,grammar,parsing,required,spec.expressions,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Defines grammar productions for pipeline expressions, closure expressions, closure parameters, and closure bodies.",63955
3862,req.16.ClosureParamTrailingComma,semantic-requirement,parsing,required,spec.expressions,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires closure parameter trailing commas to obey TrailingCommaAllowed and not create additional parameters.,63974
3863,req.16.ClosureUnionParamParentheses,semantic-requirement,parsing,required,spec.expressions,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires top-level union type annotations in closure parameters to be parenthesized and treats the grouping as syntax-only disambiguation.,63987
3864,req.16.ClosureInvocationOrdinaryCallSyntax,semantic-requirement,parsing,required,spec.expressions,"compiler.parser, compiler.semantic-analysis, oracle.parser-fixtures, oracle.coverage",Requires closure invocation to use ordinary call syntax while assigning closure-specific call rules to this section.,64000
3865,rule.16.Parse-Pipeline,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a pipeline by parsing the base postfix expression and then the pipeline tail.,64015
3866,rule.16.Parse-PipelineTail-Stop,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Stops pipeline-tail parsing when the next token is not the pipeline operator.,64031
3867,rule.16.Parse-PipelineTail-Cons,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage","Parses a pipeline tail by consuming =>, parsing the next base postfix expression, and recursing with a PipelineExpr.",64047
3868,rule.16.Parse-Closure-Expr,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage","Parses a closure primary with parameters, optional return type, and body.",64063
3869,rule.16.Parse-Closure-Expr-Empty,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage","Parses a closure primary with an empty parameter list, optional return type, and body.",64079
3870,rule.16.Parse-ClosureParams-Single,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a single closure parameter when no comma follows.,64095
3871,rule.16.Parse-ClosureParams-Cons,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a comma-separated closure parameter list recursively.,64111
3872,rule.16.Parse-ClosureParamType-Grouped,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a grouped closure parameter type using full ParseType.,64127
3873,rule.16.Parse-ClosureParamType-Plain,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an ungrouped closure parameter type using ParseTypeNoUnion.,64143
3874,rule.16.Parse-ClosureParam-MoveTyped,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a move-marked typed closure parameter.,64159
3875,rule.16.Parse-ClosureParam-MoveUntyped,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a move-marked closure parameter without an explicit type annotation.,64175
3876,rule.16.Parse-ClosureParam-Typed,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an ordinary typed closure parameter.,64191
3877,rule.16.Parse-ClosureParam-Untyped,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an ordinary closure parameter without an explicit type annotation.,64207
3878,rule.16.Parse-ClosureRetOpt-Some,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses an explicit closure return type after ->.,64223
3879,rule.16.Parse-ClosureRetOpt-None,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses absence of a closure return type as bottom sentinel.,64239
3880,rule.16.Parse-ClosureBody-Block,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a closure body block as BlockExpr.,64255
3881,rule.16.Parse-ClosureBody-Expr,formal-rule,parsing,required,spec.expressions,"compiler.parser, compiler.ast, oracle.parser-fixtures, oracle.coverage",Parses a non-block closure body as an expression.,64271
3882,def.16.ClosurePipelineAstForms,formal-definition,ast,required,spec.expressions,"compiler.ast, oracle.ast-fixtures, oracle.coverage","Defines AST forms for pipeline expressions, closure expressions, closure parameters, and closure bodies.",64289
3883,def.16.ClosureCaptureSets,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage","Defines free variables and closure capture sets by move, reference, and permission category.",64308
3884,def.16.ClosureEscapeClassification,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Defines escaping and local closure classification from expected type and generic locality.,64328
3885,def.16.ClosureParameterAccessors,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Defines closure parameter and annotation accessors.,64343
3886,rule.16.T-Closure-NonCapturing,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Types non-capturing closures as function types.,64357
3887,rule.16.T-Closure-Capturing,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Types local capturing closures as closure types when unique captures are absent.,64380
3888,rule.16.T-Closure-Escaping,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Types escaping capturing closures as closure types with shared dependency metadata.,64399
3889,rule.16.K-Closure-Escape-Type,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Defines the closure escape type key shape for shared captures.,64419
3890,rule.16.Capture-Const,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Captures const values by reference.,64435
3891,rule.16.Capture-Shared,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Captures shared values by reference.,64451
3892,rule.16.Capture-Unique-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects closure captures of unique values with E-CON-0120.,64467
3893,rule.16.T-ClosureCall,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types calls whose callee has closure type.,64483
3894,rule.16.Infer-Closure-Params,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Infers unannotated closure parameter types from an expected function type and checks annotated parameter types against it.,64499
3895,rule.16.Infer-Closure-Params-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects unannotated closure parameters when no expected type is available.,64515
3896,rule.16.Infer-Closure-Return,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Infers a closure return type from the closure body when no return type is annotated.,64531
3897,req.16.ClosureSharedDependencyInference,semantic-requirement,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Allows shared dependency inference only when checking a closure against an expected closure type and otherwise requires explicit written dependencies.,64547
3898,def.16.ClosureCaptureBindingAccessors,formal-definition,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Defines capture binding accessors and validity predicates used by closure capture analysis.,64560
3899,rule.16.B-Closure-NonCapturing,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Leaves binding state unchanged for non-capturing closures.,64584
3900,rule.16.B-Closure-Capturing,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, compiler.captures, oracle.reference-model, oracle.coverage",Validates closure captures and applies move captures to binding state.,64600
3901,rule.16.B-Closure-MoveCapture-Moved-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects move-capturing a binding that is no longer valid with E-CON-0121.,64619
3902,rule.16.B-Closure-MoveCapture-Immovable-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects move-capturing an immovable binding with E-MEM-3006.,64636
3903,rule.16.B-Closure-RefCapture-Moved-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects reference-capturing a moved binding with E-MEM-3001.,64653
3904,rule.16.T-Pipeline,formal-rule,semantic-analysis,required,spec.expressions,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types a pipeline expression when the right-hand side is a one-parameter function or closure accepting the left-hand side type.,64670
3905,rule.16.T-Pipeline-NotCallable-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects a pipeline whose right-hand side is not callable with E-SEM-2538.,64688
3906,rule.16.T-Pipeline-TypeMismatch-Err,formal-rule,diagnostics,required,spec.expressions,"compiler.typecheck, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Rejects a pipeline whose left-hand side type is not accepted by the right-hand side callable with E-SEM-2539.,64705
